strategy,config,ratio,equity,trades,avg_alloc
FNG_MA_Distance,"MA=30,t=20,a=92",1.3771019754663016,8.45903609741783,277,99.52110726643598
FNG_MA_Distance,"MA=21,t=20,a=92",1.3652053683984247,8.385959571193334,253,99.57923875432526
FNG_MA_Distance,"MA=30,t=20,a=93",1.3243694857773776,8.135119610670884,277,99.58096885813148
FNG_MA_Distance,"MA=14,t=15,a=92",1.322272677540807,8.122239681022604,613,98.95640138408305
FNG_MA_Distance,"MA=21,t=20,a=93",1.3142797563509347,8.0731420759988,253,99.6318339100346
FNG_MA_Distance,"MA=10,t=15,a=92",1.3053510429783304,8.018296240274266,589,99.05328719723184
