name,bands,allocations,equity,ratio,cagr,max_dd,sharpe,trades,avg_alloc
2 bandes: 100% → 95% (seuil greed 70),[70],"[100, 95]",4.422251656117842,0.7199273559676591,0.20654411114611748,-0.8130323407368495,0.7777401480899124,721,97.5311418685121
2 bandes: 100% → 95% (seuil greed 75),[75],"[100, 95]",4.428724051967829,0.7209810397453815,0.20676699691077438,-0.8180081400754788,0.780012182310992,645,98.03114186851211
2 bandes: 100% → 90% (seuil greed 70),[70],"[100, 90]",3.1272123163301426,0.5090994067084511,0.15488083988333212,-0.8178321021083763,0.7287492091277706,721,95.06228373702422
3 bandes: 100% → 95% → 90% (30-70),"[30, 70]","[100, 95, 90]",5.289549568122691,0.8611204723209823,0.23414454651152306,-0.7919825932773531,0.7720018252925309,753,92.56228373702423
3 bandes: 100% → 97% → 94% (40-75),"[40, 75]","[100, 97, 94]",5.316329790269651,0.8654802003558659,0.23493195114864673,-0.8029299260685954,0.7902386872646496,774,95.9038062283737
3 bandes: 100% → 98% → 96% (50-80),"[50, 80]","[100, 98, 96]",4.971069925104442,0.8092730820869919,0.22450322126818945,-0.8062113636155398,0.7910704059986282,1056,97.61591695501731
